226.75,15.0
227.0,14.75
227.25,14.75
227.5,15.0
228.0,15.0
228.25,15.25
228.75,15.25
229.0,15.5
229.5,15.5
229.75,15.75
230.0,15.75
230.25,16.0
230.75,16.0
231.0,16.25
231.5,16.25
231.75,16.5
232.25,16.5
232.5,16.75
232.75,16.75
233.0,17.0
233.5,17.0
233.75,17.25
234.25,17.25
234.5,17.5
235.0,17.5
235.25,17.75
235.5,17.75
235.75,18.0
236.5,18.0
236.75,18.25
237.25,18.25
237.5,18.5
238.0,18.5
238.25,18.75
238.75,18.75
239.0,19.0
239.75,19.0
240.0,19.25
240.75,19.25
241.0,19.5
241.5,19.5
241.75,19.75
242.5,19.75
242.75,20.0
243.5,20.0
243.75,20.25
244.5,20.25
244.75,20.5
245.75,20.5
246.0,20.75
246.75,20.75
247.0,21.0
248.0,21.0
248.25,21.25
249.25,21.25
249.5,21.5
250.5,21.5
250.75,21.75
251.75,21.75
252.0,22.0
253.25,22.0
253.5,22.25
255.0,22.25
255.25,22.5
256.75,22.5
257.0,22.75
258.5,22.75
258.75,23.0
260.75,23.0
261.0,23.25
263.5,23.25
263.75,23.5
270.25,23.5
270.5,23.25
273.0,23.25
273.25,23.0
275.0,23.0
275.25,22.75
277.0,22.75
277.25,22.5
278.75,22.5
279.0,22.25
280.25,22.25
280.5,22.0
281.75,22.0
282.0,21.75
283.0,21.75
283.25,21.5
284.25,21.5
284.5,21.25
285.5,21.25
285.75,21.0
286.75,21.0
287.0,20.75
287.75,20.75
288.0,20.5
288.75,20.5
289.0,20.25
289.75,20.25
290.0,20.0
290.75,20.0
291.0,19.75
291.75,19.75
292.0,19.5
292.75,19.5
293.0,19.25
293.75,19.25
294.0,19.0
294.5,19.0
294.75,18.75
295.5,18.75
295.75,18.5
296.25,18.5
296.5,18.25
297.0,18.25
297.25,18.0
297.75,18.0
298.0,17.75
298.5,17.75
298.75,17.5
299.25,17.5
299.5,17.25
299.75,17.25
300.0,17.0
300.5,17.0
300.75,16.75
301.25,16.75
301.5,16.5
301.75,16.5
302.0,16.25
302.5,16.25
302.75,16.0
303.25,16.0
303.5,15.75
303.75,15.75
304.0,15.5
304.5,15.5
304.75,15.25
305.25,15.25
305.5,15.0
305.75,15.0
306.0,14.75
306.5,14.75
306.75,15.0
307.0,15.0
307.25,15.25
307.5,15.5
307.75,15.5
308.0,15.75
308.25,16.0
308.5,16.0
308.75,16.25
309.0,16.5
309.25,16.5
309.5,16.75
309.75,17.0
310.0,17.0
310.25,17.25
310.5,17.5
310.75,17.5
311.0,17.75
311.25,18.0
311.5,18.0
311.75,18.25
312.0,18.5
312.25,18.5
312.5,18.75
312.75,19.0
313.0,19.0
313.25,19.25
313.5,19.5
313.75,19.5
314.0,19.75
314.25,20.0
314.5,20.0
314.75,20.25
315.0,20.5
315.25,20.5
315.5,20.75
315.75,21.0
316.0,21.0
316.25,21.25
316.5,21.5
316.75,21.75
317.0,21.75
317.25,22.0
317.5,22.25
317.75,22.25
318.0,22.5
318.25,22.75
318.5,22.75
318.75,23.0
319.0,23.25
319.25,23.25
319.5,23.5
319.75,23.75
320.0,23.75
320.25,24.0
320.5,24.25
320.75,24.25
321.0,24.5
321.25,24.75
321.5,24.75
321.75,25.0
322.0,25.25
322.25,25.25
322.5,25.5
322.75,25.75
323.0,26.0
323.25,26.0
323.5,26.25
323.75,26.5
324.0,26.5
324.25,26.75
324.5,26.75
324.75,27.0
325.25,27.0
325.5,27.25
326.25,27.25
326.5,27.5
327.0,27.5
327.25,27.75
327.75,27.75
328.0,28.0
328.75,28.0
329.0,28.25
329.5,28.25
329.75,28.5
330.25,28.5
330.5,28.75
331.25,28.75
331.5,29.0
332.0,29.0
332.25,29.25
333.0,29.25
333.25,29.5
333.75,29.5
334.0,29.75
334.5,29.75
334.75,30.0
335.5,30.0
335.75,30.25
336.25,30.25
336.5,30.5
337.25,30.5
337.5,30.75
338.0,30.75
338.25,31.0
338.75,31.0
339.0,31.25
339.75,31.25
340.0,31.5
340.5,31.5
340.75,31.75
341.25,31.75
341.5,32.0
342.25,32.0
342.5,32.25
343.0,32.25
343.25,32.5
344.0,32.5
344.25,32.75
344.75,32.75
345.0,33.0
345.5,33.0
345.75,33.25
346.5,33.25
346.75,33.5
347.25,33.5
347.5,33.75
348.25,33.75
348.5,34.0
349.0,34.0
349.25,34.25
349.75,34.25
350.0,34.5
350.75,34.5
351.0,34.75
351.5,34.75
351.75,35.0
352.25,35.0
352.5,35.25
353.25,35.25
353.5,35.5
354.0,35.5
354.25,35.75
355.0,35.75
355.25,36.0
355.75,36.0
356.0,36.25
356.5,36.25
356.75,36.5
357.5,36.5
357.75,36.75
358.25,36.75
358.5,37.0
359.0,37.0
359.25,37.25
360.0,37.25
360.25,37.5
360.75,37.5
361.0,37.75
361.75,37.75
362.0,38.0
362.5,38.0
362.75,38.25
363.25,38.25
363.5,38.5
364.25,38.5
364.5,38.75
365.0,38.75
365.25,39.0
365.75,39.0
366.0,39.25
366.75,39.25
367.0,39.5
367.5,39.5
367.75,39.75
368.5,39.75
368.75,40.0
369.25,40.0
369.5,40.25
370.0,40.25
370.25,40.5
371.0,40.5
371.25,40.75
371.75,40.75
372.0,41.0
372.75,41.0
373.0,41.25
373.5,41.25
373.75,41.5
374.25,41.5
374.5,41.75
375.25,41.75
375.5,42.0
376.0,42.0
376.25,42.25
376.75,42.25
377.0,42.5
377.75,42.5
378.0,42.75
378.5,42.75
378.75,43.0
379.25,43.0
379.5,43.25
380.25,43.25
380.5,43.5
381.0,43.5
381.25,43.75
382.0,43.75
382.25,44.0
382.75,44.0
383.0,44.25
383.5,44.25
383.75,44.5
384.5,44.5
384.75,44.75
385.25,44.75
385.5,45.0
386.0,45.0
386.25,45.25
387.0,45.25
387.25,45.5
387.75,45.5
388.0,45.75
388.75,45.75
389.0,46.0
389.5,46.0
389.75,46.25
390.25,46.25
390.5,46.5
391.25,46.5
391.5,46.75
392.0,46.75
392.25,47.0
392.75,47.0
393.0,47.25
394.0,47.25
394.25,47.5
395.0,47.5
395.25,47.75
396.25,47.75
396.5,48.0
397.5,48.0
397.75,48.25
398.5,48.25
398.75,48.5
399.75,48.5
400.0,48.75
401.0,48.75
401.25,49.0
402.0,49.0
402.25,49.25
403.25,49.25
403.5,49.5
404.5,49.5
404.75,49.75
405.5,49.75
405.75,50.0
406.75,50.0
407.0,50.25
407.75,50.25
408.0,50.5
409.0,50.5
409.25,50.75
410.25,50.75
410.5,51.0
411.25,51.0
411.5,51.25
412.5,51.25
412.75,51.5
413.75,51.5
414.0,51.75
414.75,51.75
415.0,52.0
416.0,52.0
416.25,52.25
417.0,52.25
417.25,52.5
418.25,52.5
418.5,52.75
419.5,52.75
419.75,53.0
420.5,53.0
420.75,53.25
421.75,53.25
422.0,53.5
423.0,53.5
423.25,53.75
424.0,53.75
424.25,54.0
425.25,54.0
425.5,54.25
426.25,54.25
426.5,54.5
427.5,54.5
427.75,54.75
428.75,54.75
429.0,55.0
429.75,55.0
430.0,55.25
431.0,55.25
431.25,55.5
432.0,55.5
432.25,55.75
433.25,55.75
433.5,56.0
434.5,56.0
434.75,56.25
435.5,56.25
435.75,56.5
436.75,56.5
437.0,56.75
438.0,56.75
438.25,57.0
439.0,57.0
439.25,57.25
440.25,57.25
440.5,57.5
441.25,57.5
441.5,57.75
442.5,57.75
442.75,58.0
443.75,58.0
444.0,58.25
444.75,58.25
445.0,58.5
446.0,58.5
446.25,58.75
447.0,58.75
447.25,59.0
448.25,59.0
448.5,59.25
449.5,59.25
449.75,59.5
450.5,59.5
450.75,59.75
451.75,59.75
452.0,60.0
453.0,60.0
453.25,60.25
454.0,60.25
454.25,60.5
455.25,60.5
455.5,60.75
456.25,60.75
456.5,61.0
457.5,61.0
457.75,61.25
458.75,61.25
459.0,61.5
459.75,61.5
460.0,61.75
461.0,61.75
461.25,62.0
462.0,62.0
462.25,62.25
463.25,62.25
463.5,62.5
464.5,62.5
464.75,62.75
465.5,62.75
465.75,63.0
466.75,63.0
467.0,63.25
468.0,63.25
468.25,63.5
469.0,63.5
469.25,63.75
470.25,63.75
470.5,64.0
471.25,64.0
471.5,64.25
472.5,64.25
472.75,64.5
473.75,64.5
474.0,64.75
474.75,64.75
475.0,65.0
476.0,65.0
476.25,65.25
477.0,65.25
477.25,65.5
478.25,65.5
478.5,65.75
479.5,65.75
479.75,66.0
480.5,66.0
480.75,66.25
481.75,66.25
482.0,66.5
483.0,66.5
483.25,66.75
484.0,66.75
484.25,67.0
485.25,67.0
485.5,67.25
